new_id,id,assoc_wdid,assoc_stream_id,water_division,water_district,stream_name,structure_category,location_on_google_maps,latitude,longitude,ah_tot_score,ph_tot_score,rec_tot_score,wc_tot_score
666,1052,,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.1919703813875,-107.022577192351,20z",37.192,-107.0226,0.638164938,0.221286508,0.614309584,0.501011361
667,1054,2901006,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2199216984689,-107.014841296709,20z",37.2199,-107.0148,0.634989667,0.219673894,0.633283008,0.501090838
668,1055,2900987,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2364529456748,-107.010442903537,20z",37.2365,-107.0104,0.587996142,0.217523741,0.643840346,0.495649574
669,1056,,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2474846813807,-107.012253071737,20z",37.2475,-107.0123,0.587768864,0.218598817,0.650870939,0.495393223
670,1057,2901086,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2486488639833,-107.012913574994,20z",37.2486,-107.0129,0.587762654,0.218957176,0.651634587,0.495386219
671,1058,2901088,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2498537955649,-107.012590669731,20z",37.2499,-107.0126,0.632299473,0.218777997,0.652263685,0.584748274
672,1059,,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2504862426104,-107.012116050192,20z",37.2505,-107.0121,0.632383705,0.218419638,0.652395904,0.496163158
673,1073,2900951,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.270414489456,-106.997920039354,20z",37.2704,-106.9979,0.365858458,0.411395807,0.652393855,0.440005164
674,1074,2900943,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2702543595057,-106.996550122252,20z",37.2703,-106.9966,0.62974275,0.411216628,0.652108088,0.434492883
675,1075,2900683,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2763524250871,-106.987657905864,20z",37.2764,-106.9877,0.671927267,0.409783193,0.652502032,0.59412443
676,1076,2900575,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3085331227006,-106.970198275617,20z",37.3085,-106.9702,0.675239682,0.012542555,0.303987224,0.500205881
677,1077,2900730,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3095654358223,-106.968380524755,20z",37.3096,-106.9684,0.517248953,0.012900914,0.302964872,0.545909505
678,1078,2903682,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3206527130855,-106.965828523365,20z",37.3207,-106.9658,0.554022149,0.013617631,0.296760287,0.553123376
679,1079,2900971,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3266911173626,-106.962090910969,20z",37.3267,-106.9621,0.658223131,0.014334349,0.292367124,0.549113322
680,1080,2900569,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3351249726535,-106.943257436686,20z",37.3351,-106.9433,0.651159884,0.018813833,0.283114057,0.515900787
681,1081,2900686,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3354871374391,-106.937088014621,20z",37.3355,-106.9371,0.715612251,0.216090306,0.608098502,0.601380954
682,1082,2900666,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3413190816046,-106.926692191918,20z",37.3413,-106.9267,0.815674863,0.216627844,0.605817594,0.653766424
683,1083,2900677,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3542674486128,-106.910960101408,20z",37.3543,-106.911,0.814486017,0.214656872,0.599621004,0.611263075
684,1084,3400531,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.310510396232,-108.349020032993,20z",37.3105,-108.349,0.745461591,0.11162874,0.297560497,0.599112876
685,1085,3400524,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.3249838343754,-108.332396767274,20z",37.325,-108.3324,0.545844066,0.102848952,0.307174076,0.350319281
686,1087,3400534,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.3326761750836,-108.324372563188,20z",37.3327,-108.3244,0.620762389,0.094427522,0.313411291,0.468688537
687,1088,3400505,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.3345112806635,-108.320148174822,20z",37.3345,-108.3201,0.71376755,0.093531625,0.315971037,0.282464384
688,1089,3400552,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.3404118147671,-108.313653289597,20z",37.3404,-108.3137,0.713856151,0.091919011,0.320843629,0.282564318
689,1090,3400574,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.3414422140377,-108.303169921545,20z",37.3414,-108.3032,0.7137934,0.092456549,0.325990586,0.28249354
690,1091,3400580,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.3432332263261,-108.29721433043,20z",37.3432,-108.2972,0.713732295,0.092814908,0.32615059,0.28242462
691,1092,3400583,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.3430982563348,-108.294253650534,20z",37.3431,-108.2943,0.68872861,0.093173266,0.326053049,0.588498282
692,1095,3300540,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.0150829691853,-108.189188166392,20z",37.0151,-108.1892,0.693047924,0.137072209,0.136496842,0.654426298
693,1096,3300546,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.0538120794222,-108.182834490482,20z",37.0538,-108.1828,0.72195119,0.136713851,0.158123873,0.637605805
694,1097,3300588,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.1186499403389,-108.186930230028,20z",37.1186,-108.1869,0.711405429,0.135280416,0.170682749,0.484720212
695,1098,3300550,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.1394717035887,-108.161936262124,20z",37.1395,-108.1619,0.714428097,0.134922057,0.179323702,0.583628708
696,1099,3300548,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.1409449452555,-108.159746613478,20z",37.1409,-108.1597,0.682203652,0.134742878,0.183560467,0.522506019
697,1100,3300547,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.1513214758134,-108.149244297949,20z",37.1513,-108.1492,0.615831804,0.13420534,0.189809048,0.45067775
698,1101,3300563,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.1679231713709,-108.125430792946,20z",37.1679,-108.1254,0.635161737,0.133488622,0.205230303,0.445995741
699,1102,3300551,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.1692509461999,-108.114495028641,20z",37.1693,-108.1145,0.676093696,0.133309443,0.210454001,0.517925317
700,1103,3300542,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.1820753863451,-108.095006354408,20z",37.1821,-108.095,0.66060546,0.132413546,0.226128166,0.563731496
701,1104,3300549,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.2008172474172,-108.077831415947,20z",37.2008,-108.0778,0.652321988,0.131876008,0.240059142,0.460664569
702,1105,3300518,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.2537534945966,-108.034072659758,20z",37.2538,-108.0341,0.734726199,0.124350475,0.273539502,0.462827499
703,1106,3300554,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.256339943153,-108.033982738459,20z",37.2563,-108.034,0.755716947,0.123633757,0.273960837,0.462827499
704,1107,3300504,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.2857201756758,-108.040082418822,20z",37.2857,-108.0401,0.671803235,0.121125246,0.271755302,0.498684492
705,1108,3300501,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.2896321754055,-108.040579417977,20z",37.2896,-108.0406,0.566849493,0.120766888,0.271226734,0.498684492
706,1109,3300533,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.3073823584183,-108.046929164579,20z",37.3074,-108.0469,0.623431393,0.118795915,0.265820981,0.553877435
707,1110,3300508,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.3379309421175,-108.06241364523,20z",37.3379,-108.0624,0.661508143,0.112345458,0.25197149,0.557707342
708,1111,3004664,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.0179367409786,-107.872153379218,20z",37.0179,-107.8722,0.565030287,0.333094428,0.520346072,0.197131542
709,1112,3004665,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.0360998251406,-107.87487973564,20z",37.0361,-107.8749,0.648108241,0.332915248,0.532208971,0.688420971
710,1113,3001023,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.1373432545679,-107.892593586412,20z",37.1373,-107.8926,0.683819948,0.329152482,0.622577973,0.581519599
711,1116,3001295,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.2767839777675,-107.883192984049,20z",37.2768,-107.8832,0.602619466,0.311055366,0.667695617,0.646309832
712,1119,3000539,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.4426773272379,-107.804687526051,20z",37.4427,-107.8047,NA,0.296900197,NA,NA
713,1120,3000506,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.4442530046548,-107.803932241802,20z",37.4443,-107.8039,NA,0.297258556,NA,NA
714,1121,3000617,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.450947389757,-107.801248973933,20z",37.4509,-107.8012,0.759245026,0.299050349,0.566441522,0.494475027
715,1122,3000504,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.4560772108636,-107.799986643135,20z",37.4561,-107.8,0.730407911,0.300304605,0.562977587,0.644486186
716,1125,3100507,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.0771753111337,-107.615200477922,20z",37.0772,-107.6152,0.710600298,0.120946067,0.319030156,0.599315285
717,1137,3100500,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.1346385440362,-107.623258141333,20z",37.1346,-107.6233,0.646226742,0.116108224,0.31758753,0.59575029
718,1138,3100659,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.1828742695322,-107.58756391404,20z",37.1829,-107.5876,NA,0.10894105,NA,NA
719,1139,3101045,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.1906376263428,-107.587805099265,20z",37.1906,-107.5878,0.645793632,0.107149256,0.30738272,0.453604656
720,1140,,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.1993645552733,-107.588999747935,20z",37.1994,-107.589,0.713743293,0.103924028,0.31289017,0.310566702
721,1141,3100667,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2021454937864,-107.588057700083,20z",37.2021,-107.5881,0.713743293,0.102490593,0.31432941,0.310566702
722,1142,3100502,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2127931047353,-107.591764606767,20z",37.2128,-107.5918,0.7137648,0.099444544,0.321343314,0.310590961
723,1144,3101044,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2167572624066,-107.597942711571,20z",37.2168,-107.5979,0.713748456,0.099086185,0.325283075,0.310743008
724,1145,3100547,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2239993934866,-107.605548512086,20z",37.224,-107.6055,0.690587239,0.098190288,0.326381071,0.466192742
725,1146,3100519,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2350364122662,-107.611655418176,20z",37.235,-107.6117,NA,0.095860957,NA,NA
726,1147,3100523,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2626711745804,-107.600459416199,20z",37.2627,-107.6005,NA,0.090127217,NA,NA
727,1148,3100511,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2822426994038,-107.605799181466,20z",37.2822,-107.6058,0.631914406,0.089768859,0.309462799,0.581359679
728,1149,3100512,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2851275894784,-107.606591006373,20z",37.2851,-107.6066,0.575268792,0.089948038,0.303267678,0.498738848
729,1151,3100668,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2983711565389,-107.60809241356,20z",37.2984,-107.6081,0.566940006,0.09227737,0.294564735,0.51428632
730,1152,3100514,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3133177220742,-107.609073990226,20z",37.3133,-107.6091,0.562584385,0.098907006,0.284547855,0.446810581
731,1153,3100545,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3141434148818,-107.611086900148,20z",37.3141,-107.6111,0.587773282,0.098548647,0.283872849,0.454453897
732,1155,3100677,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3308508997176,-107.628699146684,20z",37.3309,-107.6287,0.558389173,0.101953055,0.270967686,0.490599586
733,1157,3101041,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3336448397433,-107.627985049527,20z",37.3336,-107.628,0.629718802,0.103744849,0.269308087,0.468249899
734,1160,3100789,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3337202354918,-107.627264833906,20z",37.3337,-107.6273,0.629718802,0.104461566,0.269344104,0.468249899
735,1163,3100513,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.339337587717,-107.626478013744,20z",37.3393,-107.6265,0.629738213,0.106970077,0.265901402,0.508704655
736,1165,3100528,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.342740886457,-107.624177585823,20z",37.3427,-107.6242,0.629735547,0.109120229,0.263992975,0.508701648
737,1168,3100993,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3457236836149,-107.623412833618,20z",37.3457,-107.6234,0.66164551,0.110016126,0.26215132,0.54384063
738,1169,3100518,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3525999564892,-107.618479041245,20z",37.3526,-107.6185,0.671015552,0.111270382,0.258771248,0.498069636
739,1170,3100524,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3637112514604,-107.596205052208,20z",37.3637,-107.5962,0.716995086,0.113958072,0.252244771,0.583000315
740,1171,3100535,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.4399938459961,-107.504446848522,20z",37.44,-107.5044,0.794518597,0.110553664,0.195876227,0.543307247
741,1172,3100583,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.4570172997775,-107.485702988253,20z",37.457,-107.4857,0.879581617,0.104282387,0.181916295,0.603074551
742,1175,,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.0708949060524,-107.407795265612,20z",37.0709,-107.4078,0.630689715,0.291166458,0.532644245,0.540707256
743,1176,7800555,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.0870952158687,-107.40077111019,20z",37.0871,-107.4008,0.650845674,0.291883175,0.533309496,0.551301408
744,1177,7800543,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.11183228846,-107.381343484948,20z",37.1118,-107.3813,0.588754801,0.294570865,0.524796256,0.64532058
745,1178,7800611,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.1776933950816,-107.335119860608,20z",37.1777,-107.3351,0.580729472,0.28758287,0.518240454,0.503226616
746,1180,7800741,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.2020784673547,-107.341405193985,20z",37.2021,-107.3414,0.683326863,0.294212507,0.524003649,0.506786601
747,1181,7800774,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.2055679527994,-107.342681736813,20z",37.2056,-107.3427,0.629732599,0.295287583,0.524942093,0.466702702
748,1182,,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.2060780000256,-107.34334364586,20z",37.2061,-107.3433,0.629732599,0.295645942,0.525302453,0.466702702
749,1183,,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.2069622808091,-107.344833468816,20z",37.207,-107.3448,0.629752855,0.29618348,0.526195525,0.466725549
750,1185,,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.218802434452,-107.346753770665,20z",37.2188,-107.3468,0.642258687,0.296721018,0.52832175,0.597617237
751,1186,,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.2520834800108,-107.341902203681,20z",37.2521,-107.3419,0.762846976,0.293674969,0.534580897,0.653669328
752,1187,7800694,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.4363558629908,-107.184864597581,20z",37.4364,-107.1849,0.798812962,0.056620677,0.230087313,0.620811463
753,y,3800813,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.3059862658104,-106.932928145806,20z",39.306,-106.9329,0.559957379,0.319835155,0.642167692,0.490502669
754,42,100511,201759,1,1,South Platte River,Grade Control Structure,"https://www.google.com/maps/@40.3092815103832,-104.159771018884,20z",40.3093,-104.1598,0.449914915,0.135638774,0.272039165,0.289666116
755,44,200830,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@40.3406463976272,-104.782456367409,20z",40.3406,-104.7825,0.193432714,0.155886042,0.327407765,0.040637832
756,54,200525,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.9922869987468,-104.828445069979,20z",39.9923,-104.8284,0.151563137,0.375739115,0.652828631,0.265466574
757,56,200525,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.9792075387234,-104.842618327489,20z",39.9792,-104.8426,0.294300057,0.179358538,0.326360193,0.346747027
758,57,,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.9221759032049,-104.868434280834,20z",39.9222,-104.8684,0.274253022,0.183838022,0.325355181,0.282595411
